"f_1110-1"	"Points:0"	"Points:1"	"Points:2"
-0.45431	-0.41716	-0.018465	0
-0.1558	-0.25631	-0.064942	0
-0.50234	-0.33943	-0.070499	0
-0.12887	-0.48434	-0.071963	0
-0.48028	-0.40753	0.080075	0
-0.24373	-0.2709	-0.032216	0
-0.522	-0.38205	-0.056669	0
-0.52437	-0.37866	0.030692	0
-0.16516	-0.25777	0.0018538	0
-0.45634	-0.31994	0.055728	0
-0.4996	-0.33793	0.081633	0
-0.23478	-0.26932	-0.069353	0
-0.23876	-0.27002	-0.059903	0
-0.30128	-0.45484	-0.064297	0
-0.15726	-0.25654	-0.084338	0
-0.21372	-0.26572	-0.09335	0
-0.33197	-0.4486	-0.052963	0
-0.38213	-0.29904	0.056981	0
-0.2392	-0.46636	-0.093233	0
-0.51995	-0.38425	0.065184	0
-0.50114	-0.39758	-0.092357	0
-0.24627	-0.27132	0.082823	0
-0.51466	-0.38887	-0.019951	0
-0.44526	-0.31628	0.023773	0
-0.41157	-0.3065	0.053965	0
-0.52607	-0.36089	0.069117	0
-0.466	-0.41309	-0.0058345	0
-0.2937	-0.45633	0.060842	0
-0.51922	-0.385	0.094116	0
-0.5277	-0.36682	0.025429	0
-0.07487	-0.49233	0.092372	0
-0.074573	-0.49238	-0.092393	0
-0.50602	-0.34168	0.062084	0
-0.407	-0.30529	0.069922	0
-0.39546	-0.43406	0.077772	0
-0.20813	-0.26479	0.0939	0
-0.12766	-0.48452	0.072097	0
-0.43739	-0.3138	0.033599	0
-0.52257	-0.35514	-0.062161	0
-0.1555	-0.25627	0.034346	0
-0.2117	-0.47107	0.080643	0
-0.41792	-0.30825	-0.052566	0
-0.33412	-0.28828	-0.0052625	0
-0.51927	-0.38501	-0.0077228	0
-0.072212	-0.49272	-0.084303	0
-0.07248	-0.49268	0.084275	0
-0.27065	-0.46069	0.070209	0
-0.44119	-0.42138	0.057211	0
-0.46395	-0.4138	0.06079	0
-0.51273	-0.34603	-0.035956	0
-0.36109	-0.4423	-0.0073133	0
-0.43652	-0.31357	0.067359	0
-0.39158	-0.43507	-0.093779	0
-0.12746	-0.48454	0.0076377	0
-0.22611	-0.26783	0.027368	0
-0.31921	-0.45127	0.0028598	0
-0.34613	-0.44561	0.0088983	0
-0.47702	-0.32751	0.060902	0
-0.21821	-0.26648	0.04084	0
-0.34385	-0.4461	-0.013321	0
-0.47023	-0.41153	0.046894	0
-0.52761	-0.37116	0.058585	0
-0.42109	-0.42732	-0.058551	0
-0.51612	-0.34868	-0.09263	0
-0.50914	-0.39277	0.032087	0
-0.26217	-0.46224	-0.0804	0
-0.4154	-0.30755	0.046694	0
-0.52703	-0.37364	0.072333	0
-0.12442	-0.485	0.094469	0
-0.12441	-0.485	-0.094469	0
-0.43769	-0.31393	-0.065379	0
-0.30477	-0.28227	-0.075022	0
-0.48084	-0.3291	-0.059453	0
-0.46853	-0.32425	-0.066588	0
-0.52635	-0.36119	-0.05344	0
-0.48305	-0.32999	-0.042416	0
-0.50628	-0.39457	-0.053793	0
-0.52787	-0.37041	-0.012038	0
-0.50797	-0.39355	-0.042386	0
-0.37603	-0.43883	0.05321	0
-0.41572	-0.42876	-0.02779	0
-0.29597	-0.28054	0.079544	0
-0.24025	-0.46615	0.020135	0
-0.15001	-0.2554	-0.005	0
-0.1245	-0.48499	-0.0066815	0
-0.30599	-0.28252	0.0087389	0
-0.36052	-0.44244	0.021833	0
-0.46125	-0.32158	0.081155	0
-0.48159	-0.32939	0.045573	0
-0.21051	-0.47128	-0.080296	0
-0.40357	-0.30442	0.094167	0
-0.48766	-0.33206	0.0060765	0
-0.1223	-0.48532	0.045471	0
-0.52065	-0.353	0.0814	0
-0.47437	-0.40988	-0.082842	0
-0.48325	-0.33008	-0.0071158	0
-0.47272	-0.41063	-0.023793	0
-0.45022	-0.41854	-0.037356	0
-0.2176	-0.26636	0.0027122	0
-0.31808	-0.45148	-0.024394	0
-0.45573	-0.41671	0.022825	0
-0.2799	-0.27746	-0.014587	0
-0.51923	-0.35153	-0.074137	0
-0.14128	-0.48242	0.03262	0
-0.52582	-0.37642	-0.017511	0
-0.38502	-0.43669	-0.043636	0
-0.52447	-0.37875	0.0041062	0
-0.33752	-0.44741	0.073324	0
-0.48071	-0.40736	0.054352	0
-0.14215	-0.48229	-0.033871	0
-0.4093	-0.4305	-0.071378	0
-0.12082	-0.48555	-0.046188	0
-0.13148	-0.48393	-0.019579	0
-0.41817	-0.42809	0.006158	0
-0.43322	-0.31262	0.0048122	0
-0.40519	-0.43159	0.031606	0
-0.52778	-0.36613	-0.025821	0
-0.48989	-0.40328	0.0036649	0
-0.42582	-0.31044	0.018472	0
-0.50624	-0.34184	0.029143	0
-0.44789	-0.41927	-0.06245	0
-0.52524	-0.35891	-0.08481	0
-0.44703	-0.41952	0.030266	0
-0.38751	-0.30036	0.028992	0
-0.12378	-0.48511	-0.080951	0
-0.12395	-0.48508	0.080747	0
-0.47648	-0.3273	0.00048474	0
-0.45085	-0.41829	-0.093071	0
-0.39963	-0.43306	0.017742	0
-0.48941	-0.33286	0.022467	0
-0.14791	-0.25507	-0.025	0
-0.47895	-0.32834	0.027771	0
-0.29795	-0.28094	0.032158	0
-0.46969	-0.32468	-0.094464	0
-0.22546	-0.46872	0.067124	0
-0.42668	-0.42571	-0.051211	0
-0.52252	-0.355	0.094962	0
-0.50812	-0.34298	-0.082297	0
-0.48514	-0.40541	-0.064411	0
-0.52063	-0.38351	-0.015269	0
-0.52156	-0.35409	0.069606	0
-0.38025	-0.43788	0.045114	0
-0.43626	-0.42291	0.015743	0
-0.28072	-0.27765	-0.056999	0
0.79473	-0.14501	0.001247	0
2.6565	0.14615	0.00017692	0
1.8768	-0.034884	0.0011917	0
2.4991	0.055366	0.009061	0
1.3519	-0.09	-0.034875	0
1.3343	-0.091752	0.036623	0
2.2636	0.014231	-0.03857	0
2.6357	0.096384	-0.03659	0
2.546	0.18893	0.041317	0
0.36601	-0.18964	-0.040392	0
0.36741	-0.18948	0.038492	0
2.5451	0.18916	-0.041722	0
2.1983	0.0049418	0.042963	0
2.647	0.10259	0.04079	0
0.86112	-0.1384	-0.050456	0
1.8069	-0.042716	-0.049853	0
0.86516	-0.13801	0.049775	0
1.8057	-0.042826	0.050414	0
2.6603	0.14267	-0.051075	0
2.4656	0.048429	0.055032	0
2.6552	0.1471	0.053619	0
2.5024	0.056115	-0.053471	0
0.21584	-0.2067	-2.5542e-15	0
2.4664	0.2067	2.283e-15	0
2.2751	0.015947	0.00402	0
2.6306	0.094042	0.0025674	0
1.4992	-0.075179	0.00016175	0
1.153	-0.10966	-0.0072151	0
2.0678	-0.012194	-0.065599	0
2.4203	0.21551	0.065554	0
0.1437	-0.21532	0.06464	0
0.14207	-0.21552	-0.064654	0
2.4182	0.2159	-0.064702	0
1.1916	-0.10587	-0.064931	0
1.1959	-0.10544	0.066433	0
1.5268	-0.072357	-0.066267	0
2.4447	0.044297	-0.021003	0
0.56242	-0.16864	-0.066548	0
0.55611	-0.1693	0.066211	0
1.5215	-0.072912	0.066165	0
2.6012	0.082579	0.065906	0
2.6611	0.11332	-0.066882	0
2.015	-0.018716	-0.028921	0
2.0579	-0.013431	0.067935	0
2.6056	0.17139	-0.06714	0
2.5896	0.17661	0.011532	0
0.49071	-0.17618	0.011846	0
2.3359	0.025321	-0.069376	0
2.6673	0.12376	-0.023058	0
2.5922	0.17577	0.068392	0
0.63646	-0.16101	-0.027576	0
2.6307	0.16131	-0.026637	0
2.3054	0.020559	0.068177	0
2.6651	0.11887	0.068795	0
2.5692	0.072634	0.035977	0
2.4001	0.21907	0.028841	0
0.11346	-0.21907	0.028841	0
0.11997	-0.21824	-0.027965	0
2.405	0.21826	-0.027951	0
1.0423	-0.12053	0.024595	0
2.6674	0.13049	0.02851	0
1.9825	-0.022604	0.028306	0
2.6006	0.082279	-0.069591	0
1.7213	-0.052026	0.023781	0
1.625	-0.062211	-0.028904	0
2.3838	0.033269	0.029822	0
2.5742	0.074061	-0.018102	0
0.62084	-0.16261	0.036603	0
1.0803	-0.1168	-0.03192	0
2.6335	0.15999	0.029593	0
0.41181	-0.18464	-0.01421	0
2.5617	0.18475	-0.014254	0
1.9003	-0.032202	-0.074057	0
0.93762	-0.13084	-0.074384	0
0.94473	-0.13014	0.072268	0
2.0863	-0.0098483	-0.0030431	0
2.6658	0.12039	0.0053124	0
0.34365	-0.19211	-0.075292	0
0.34366	-0.19211	0.075292	0
1.7524	-0.048682	0.074028	0
2.6657	0.13581	-0.074753	0
2.5266	0.19366	-0.075426	0
1.5832	-0.066555	0.044815	0
2.5183	0.059748	0.075438	0
2.6447	0.15426	0.076572	0
0.82928	-0.14157	0.023856	0
2.5675	0.072231	-0.04153	0
1.3159	-0.093573	0.012383	0
2.1588	-0.00042046	0.019768	0
2.4521	0.045746	-0.076588	0
0.86005	-0.13851	-0.021936	0
1.8624	-0.036517	-0.023631	0
2.5128	0.19683	0.07779	0
2.4022	0.036448	-0.043065	0
2.3569	0.22642	0.007847	0
0.055319	-0.22643	0.0078392	0
2.3957	0.035375	-0.0019023	0
2.6488	0.10381	-0.017511	0
2.6632	0.11574	-0.045324	0
1.6814	-0.056284	-0.079244	0
2.6426	0.10014	0.079168	0
2.5256	0.19388	0.018461	0
0.32528	-0.19416	0.018679	0
2.2148	0.0072255	-0.015078	0
2.3416	0.22893	0.048311	0
0.014234	-0.23181	0.048597	0
0.047455	-0.22741	-0.047823	0
2.3502	0.22756	-0.047538	0
1.3639	-0.088802	-0.081434	0
1.1586	-0.10911	0.043831	0
2.2127	0.0069762	-0.077994	0
2.6258	0.091852	0.023921	0
2.6678	0.1277	0.048125	0
1.3427	-0.090912	0.078218	0
1.3487	-0.090313	-0.014999	0
2.6084	0.17026	0.047099	0
2.1944	0.0043927	0.082957	0
2.6058	0.1712	-0.045809	0
0.73385	-0.15112	-0.078798	0
0.71776	-0.15274	0.078464	0
0.58219	-0.1666	-0.0050244	0
1.5317	-0.071859	-0.044956	0
2.5842	0.076987	0.010785	0
1.7094	-0.053301	-0.0087411	0
2.4175	0.039163	0.079468	0
1.493	-0.075807	0.020823	0
2.3326	0.23038	0.079841	0
0.019237	-0.23112	-0.081213	0
0.019227	-0.23112	0.081213	0
2.3295	0.23087	-0.081045	0
2.0669	-0.012296	0.046127	0
1.9926	-0.021394	-0.048228	0
0.66844	-0.15774	-0.047482	0
2.3638	0.029893	0.050077	0
2.4933	0.054138	0.03568	0
2.6258	0.16348	-0.0044482	0
2.6412	0.15615	-0.080189	0
1.3732	-0.087878	-0.056664	0
1.3556	-0.089622	0.05498	0
0.025681	-0.23028	-0.01187	0
2.3331	0.23028	-0.01187	0
1.9198	-0.029968	0.080042	0
0.98859	-0.12582	0.0058028	0
2.6606	0.11271	0.023927	0
2.216	0.0073837	-0.05552	0
2.4498	0.21	0.04861	0
0.17953	-0.21099	0.04702	0
0.20136	-0.2084	-0.046208	0
2.4561	0.20873	-0.046131	0
2.5385	0.06454	-0.082969	0
2.6661	0.13532	0.080922	0
2.6415	0.099411	-0.081348	0
2.3351	0.025221	-0.021922	0
2.659	0.14409	-0.019241	0
1.0585	-0.11894	-0.049828	0
2.5281	0.19336	0.059095	0
2.6354	0.09628	-0.057039	0
0.2475	-0.20301	-0.018492	0
2.1832	0.0028717	0.060214	0
2.1287	-0.004408	-0.042737	0
2.4841	0.20308	-0.01846	0
2.5061	0.056972	-0.0088843	0
2.5495	0.067295	0.053903	0
2.6144	0.087272	0.049662	0
2.0186	-0.018254	-0.0833	0
2.5501	0.18781	-0.058443	0
0.41262	-0.18455	-0.057663	0
0.41814	-0.18395	0.05775	0
2.6472	0.10263	0.063294	0
1.1038	-0.11449	0.083155	0
1.1067	-0.11421	-0.082142	0
0.66815	-0.15777	0.013045	0
0.68428	-0.15613	0.052486	0
0.19146	-0.20956	-0.081561	0
0.19146	-0.20956	0.081561	0
1.8597	-0.036818	0.018018	0
0.4927	-0.17598	-0.082945	0
0.49435	-0.1758	0.082866	0
2.2914	0.018377	0.019301	0
2.6366	0.15857	0.012902	0
1.5997	-0.06485	0.082811	0
2.5913	0.17604	0.029044	0
2.4478	0.21039	-0.082179	0
2.4977	0.05506	-0.038148	0
2.0022	-0.020262	0.010165	0
1.6897	-0.055388	-0.06182	0
2.5787	0.075426	0.083837	0
2.6655	0.11913	-0.083905	0
1.0322	-0.12153	0.054647	0
1.5089	-0.074186	-0.084095	0
0.47453	-0.17789	0.026826	0
1.0033	-0.12436	-0.012449	0
2.5804	0.1794	-0.084852	0
1.9278	-0.029051	0.061946	0
2.4411	0.21165	0.084832	0
2.6674	0.13067	-0.0082288	0
2.6423	0.15548	-0.06209	0
1.6732	-0.057135	0.059692	0
0.52113	-0.17297	-0.039268	0
0.73599	-0.15091	-0.061773	0
2.4067	0.037263	0.01379	0
2.6675	0.12828	-0.060392	0
1.9725	-0.023798	-0.012488	0
2.6644	0.13759	-0.035854	0
2.5358	0.19145	0.00038847	0
1.8447	-0.038499	0.035363	0
0.34991	-0.19141	0.00044583	0
1.2212	-0.10295	-0.045236	0
2.0544	-0.013867	0.083901	0
2.3145	0.23318	0.062953	0
-0.0014241	-0.23391	0.063595	0
-0.0013673	-0.23391	-0.063595	0
2.3103	0.23383	-0.06333	0
2.3762	0.031969	-0.084026	0
2.6107	0.16938	0.083559	0
1.2168	-0.10337	-0.025038	0
1.4791	-0.077215	-0.025008	0
2.6589	0.1441	0.038764	0
2.5626	0.070895	-0.058129	0
1.1591	-0.10906	0.011749	0
2.5859	0.17776	-0.029011	0
0.77759	-0.14673	-0.03601	0
2.417	0.039136	-0.059681	0
2.6631	0.11563	0.084075	0
2.3071	0.23431	0.022609	0
-0.0044008	-0.23431	0.022609	0
0.99538	-0.12515	0.039994	0
0.79647	-0.14484	0.064949	0
0.53446	-0.17157	0.048161	0
2.6664	0.13433	0.011961	0
1.7518	-0.048727	0.0078864	0
-0.011475	-0.23528	-0.03174	0
2.3008	0.23528	-0.03174	0
1.683	-0.0561	-0.042238	0
2.6453	0.15382	-0.040604	0
2.6664	0.13384	0.064772	0
2.3206	0.02291	0.084799	0
2.6304	0.16142	0.06286	0
1.2192	-0.10315	0.026234	0
2.6182	0.088828	-0.012308	0
1.9033	-0.03186	-0.037583	0
0.26611	-0.20086	-0.059337	0
0.27255	-0.20014	0.059814	0
2.404	0.036815	0.06392	0
2.4437	0.21111	0.015034	0
0.17867	-0.21111	0.015034	0
2.5388	0.064639	0.022431	0
1.7164	-0.052538	0.038649	0
2.6053	0.083939	-0.084898	0
2.3265	0.023857	-0.052828	0
2.1197	-0.0055629	0.032509	0
0.77454	-0.14703	0.037225	0
2.4803	0.20387	0.031576	0
0.23813	-0.20409	0.031721	0
2.6583	0.11092	-0.030563	0
2.6569	0.1457	0.022306	0
0.92913	-0.13168	-0.036116	0
0.72501	-0.15201	-0.015283	0
2.3008	0.019828	0.037445	0
2.5247	0.061235	-0.024198	0
2.5651	0.071528	-0.0033905	0
1.6188	-0.062854	0.010065	0
1.9125	-0.030794	-0.059589	0
2.601	0.082547	-0.030459	0
2.563	0.18441	0.085782	0
2.654	0.1074	-0.0036587	0
1.9341	-0.028304	0.046634	0
1.5729	-0.067617	-0.013943	0
2.6641	0.11731	0.036356	0
2.2693	0.015092	0.053367	0
2.4862	0.20265	-0.032961	0
0.25069	-0.20264	-0.03298	0
0.5028	-0.17491	-0.024924	0
1.8115	-0.042196	-0.085706	0
0.14204	-0.21554	-0.011442	0
2.4195	0.21563	-0.011334	0
2.6049	0.08385	-0.050766	0
2.6527	0.10628	0.010731	0
2.4909	0.20163	-0.058405	0
2.1007	-0.0080088	-0.01744	0
1.055	-0.11929	-0.06673	0
2.1731	0.0015092	0.0054044	0
0.847	-0.13981	-0.086893	0
0.85454	-0.13906	0.085891	0
2.4305	0.041662	0.043699	0
2.6403	0.15652	0.046449	0
2.2952	0.23614	0.035675	0
-0.017842	-0.23614	0.035675	0
2.5072	0.057219	-0.069046	0
2.3252	0.02363	-0.0079563	0
1.4568	-0.079472	0.086855	0
1.2441	-0.10068	-0.08815	0
2.6591	0.14395	-0.087133	0
1.818	-0.041466	0.089239	0
2.2873	0.017786	-0.086515	0
0.51546	-0.17356	-0.052746	0
1.2767	-0.097462	0.0013701	0
2.6674	0.12974	-0.046259	0
0.36009	-0.1903	-0.02641	0
2.62	0.089577	0.083664	0
1.2376	-0.10133	0.086473	0
2.6609	0.11343	0.051308	0
1.4469	-0.080471	0.045343	0
0.6222	-0.16247	-0.086718	0
0.6222	-0.16247	0.086718	0
2.4749	0.0503	0.086728	0
2.6643	0.11759	-0.013301	0
2.5368	0.19114	-0.026288	0
2.5837	0.17841	-0.0033815	0
0.49096	-0.17616	-0.0033433	0
2.132	-0.0039577	-0.087171	0
2.5721	0.18184	0.055941	0
1.9316	-0.028585	-0.086725	0
2.4647	0.04824	0.022613	0
0.32324	-0.19438	-0.086755	0
0.32324	-0.19438	0.086755	0
1.7712	-0.046623	-0.033449	0
2.1836	0.0029321	-0.029726	0
2.5465	0.066583	0.066929	0
1.799	-0.043573	-0.06545	0
2.5017	0.05596	-0.087308	0
2.5966	0.17441	-0.017817	0
2.3351	0.025177	0.0091335	0
2.4683	0.048992	0.067707	0
1.1064	-0.11424	-0.016227	0
2.6589	0.14416	0.086655	0
0.98761	-0.12591	-0.087788	0
1.0094	-0.12377	0.087156	0
1.599	-0.064915	0.030241	0
1.9703	-0.024072	-0.066182	0
-0.0233	-0.23689	-0.0018616	0
2.2906	0.23683	-0.0022031	0
0.87877	-0.13666	-0.062293	0
2.6148	0.087543	0.034707	0
0.86803	-0.13772	0.010339	0
1.0702	-0.11779	0.068758	0
2.2211	0.0081531	0.029477	0
2.3912	0.034538	-0.032647	0
2.6206	0.16564	-0.087402	0
2.5885	0.078512	0.023511	0
1.8231	-0.04093	0.062977	0
2.6612	0.14177	-0.063175	0
0.56518	-0.16836	0.023718	0
2.6487	0.15199	-0.00987	0
0.45048	-0.18045	-0.069277	0
0.45102	-0.18039	0.069149	0
2.5455	0.066313	0.089663	0
1.3942	-0.085781	0.068705	0
0.93362	-0.13123	0.028636	0
1.3954	-0.085653	-0.066603	0
0.1055	-0.22005	-0.087072	0
0.1055	-0.22005	0.087072	0
2.4997	0.19975	-0.08776	0
1.4546	-0.079699	0.0095338	0
2.6679	0.12545	0.019658	0
1.6824	-0.056168	0.089923	0
1.7248	-0.051632	-0.019244	0
1.8078	-0.042601	-0.0098836	0
2.6308	0.094206	-0.025432	0
2.6493	0.10392	-0.046934	0
2.2482	0.012007	0.087728	0
1.2674	-0.098387	0.044662	0
2.6674	0.13075	-0.087813	0
1.3815	-0.087045	0.022822	0
2.656	0.1089	-0.087803	0
2.143	-0.0025193	-0.051692	0
2.0828	-0.010299	0.017673	0
2.6547	0.14762	0.068609	0
0.87738	-0.13679	-0.0096984	0
0.697	-0.15484	0.06822	0
2.6291	0.093315	0.067511	0
2.4849	0.20299	0.067253	0
2.4075	0.037426	-0.014722	0
2.5182	0.059706	0.044914	0
2.2852	0.23766	-0.020711	0
-0.029014	-0.23766	-0.020711	0
1.5139	-0.073674	0.052423	0
2.6447	0.10113	-0.068278	0
2.1879	0.003518	-0.071572	0
1.4855	-0.076559	0.03433	0
2.5677	0.1832	-0.069762	0
1.6363	-0.061037	0.070477	0
2.6243	0.16412	0.020986	0
2.4702	0.049344	-0.0014766	0
2.6155	0.087742	0.012426	0
1.9966	-0.02091	0.056999	0
2.2851	0.23764	0.088628	0
-0.017195	-0.23606	-0.088166	0
-0.017196	-0.23606	0.088166	0
2.2855	0.23759	-0.088678	0
2.6505	0.15064	-0.028964	0
2.4786	0.20424	-0.072104	0
0.7014	-0.1544	0.026172	0
2.5495	0.18801	0.069095	0
1.6376	-0.060884	-0.088596	0
2.3897	0.22091	-0.087691	0
0.98094	-0.12657	-0.02208	0
0.25491	-0.20214	-0.071067	0
0.2532	-0.20234	0.071044	0
2.5682	0.072374	-0.067146	0
2.6383	0.15766	-0.051566	0
2.6046	0.083773	0.0025764	0
2.5097	0.19753	-0.0077871	0
0.29543	-0.19753	-0.0077827	0
2.5478	0.1884	0.027518	0
1.556	-0.069361	-0.05668	0
2.2004	0.0052555	-0.00618	0
2.574	0.18133	-0.050502	0
0.92377	-0.13221	0.062876	0
0.12731	-0.21733	0.0014459	0
2.4102	0.21733	0.001455	0
1.422	-0.082977	-0.089172	0
2.4042	0.21841	0.039515	0
0.11769	-0.21852	0.039356	0
0.1051	-0.2201	-0.039851	0
2.3943	0.22011	-0.039833	0
2.6477	0.1029	0.027538	0
2.4936	0.20109	0.087467	0
2.6365	0.15844	0.08821	0
2.6677	0.12519	0.089587	0
2.4275	0.041091	-0.08854	0
2.3956	0.2199	0.054602	0
0.13007	-0.21701	0.05413	0
0.11658	-0.21868	-0.054431	0
2.3959	0.21985	-0.054683	0
2.6675	0.12442	-0.070392	0
1.4163	-0.08356	-0.045331	0
2.5568	0.069281	-0.029216	0
2.1179	-0.0058028	-0.072408	0
2.6497	0.10411	0.088967	0
2.2766	0.016198	-0.025217	0
2.1464	-0.0020841	0.051569	0
1.4679	-0.078351	-0.053195	0
2.2404	0.010881	0.067235	0
2.4619	0.04765	-0.046401	0
0.62134	-0.16256	0.0052467	0
2.533	0.063195	-0.045585	0
0.96113	-0.12852	0.017579	0
2.123	-0.0051454	0.090099	0
2.4029	0.036572	-0.070561	0
2.2792	0.23855	0.012116	0
-0.035394	-0.23855	0.012116	0
2.667	0.1239	-0.036231	0
1.4379	-0.081387	-0.0090116	0
2.2773	0.23885	0.053126	0
-0.042779	-0.23954	0.055553	0
-0.035988	-0.23861	-0.05518	0
2.2767	0.23894	-0.053589	0
2.2634	0.0142	-0.071029	0
0.4228	-0.18344	0.017226	0
2.3409	0.026113	-0.038074	0
1.9987	-0.020658	-0.0015574	0
0.1016	-0.22053	-0.075203	0
0.10182	-0.2205	0.075201	0
2.5866	0.17759	0.03957	0
2.3855	0.22163	0.088007	0
1.9483	-0.026653	-0.021528	0
1.2067	-0.10438	0.054301	0
1.5421	-0.070788	-0.033337	0
1.2588	-0.099239	-0.011791	0
2.6564	0.10928	0.070029	0
2.6631	0.11608	-0.05619	0
0.37253	-0.18892	0.028003	0
2.5507	0.18766	-0.088807	0
0.47048	-0.17832	0.041171	0
1.2393	-0.10116	-0.072682	0
2.0921	-0.0091236	0.00796	0
2.1358	-0.0034581	0.069166	0
1.2433	-0.10076	0.076233	0
2.5	0.19974	-0.048278	0
0.28308	-0.1989	0.047783	0
0.28997	-0.19814	-0.048212	0
2.2729	0.23947	0.073378	0
-0.037821	-0.23888	0.07287	0
-0.037778	-0.23888	-0.07287	0
2.2817	0.23819	-0.072324	0
1.5988	-0.064929	-0.074534	0
0.82445	-0.14205	-0.07254	0
2.5742	0.074056	-0.089614	0
2.2096	0.0065031	-0.045786	0
1.6697	-0.057507	0.04759	0
2.6634	0.13921	0.048966	0
2.387	0.22139	0.017874	0
0.094786	-0.22139	0.017872	0
1.1875	-0.10626	-0.034142	0
2.629	0.16204	0.0054941	0
2.39	0.034344	0.09011	0
2.617	0.16716	0.036511	0
2.6566	0.14638	0.011934	0
1.9735	-0.023692	0.089376	0
2.5615	0.18482	0.017291	0
1.4176	-0.083419	-0.00013538	0
2.6221	0.16517	0.073209	0
2.5086	0.19783	0.047674	0
2.0359	-0.016151	-0.039488	0
0.63109	-0.16155	-0.076058	0
2.4588	0.047052	-0.012113	0
2.5036	0.19892	0.0081113	0
0.28316	-0.19891	0.0082182	0
2.5489	0.067169	0.0038847	0
0.44028	-0.18157	-0.047454	0
0.40901	-0.18493	-0.090974	0
0.40924	-0.18491	0.090962	0
1.6233	-0.062398	5.5276e-05	0
0.50747	-0.17439	-0.01427	0
2.3986	0.21937	-0.075808	0
1.2435	-0.10075	-0.054786	0
2.2242	0.0085468	0.011807	0
2.637	0.097136	0.049002	0
1.8463	-0.038324	0.072744	0
2.4509	0.20973	0.058162	0
2.5983	0.17377	-0.056308	0
2.6662	0.13449	0.038377	0
1.1285	-0.11206	0.032495	0
0.87661	-0.13687	0.040381	0
2.6129	0.16868	-0.034739	0
2.619	0.16627	-0.076929	0
0.68768	-0.15578	-0.00065037	0
0.62655	-0.16202	0.075441	0
2.6425	0.15532	-0.00026898	0
1.8145	-0.041864	0.025845	0
2.656	0.14683	-0.07378	0
2.6676	0.12489	0.059919	0
1.2916	-0.095987	0.06212	0
0.65884	-0.15872	-0.057088	0
1.9945	-0.021171	0.038801	0
0.95622	-0.129	-0.055297	0
2.3667	0.22481	0.069605	0
2.0167	-0.018486	-0.058312	0
1.4817	-0.076951	0.074408	0
2.2106	0.006633	-0.089656	0
2.6122	0.086513	0.075047	0
2.6561	0.10892	-0.076801	0
2.5191	0.059939	0.0601	0
2.5807	0.076008	0.046912	0
2.589	0.078559	0.055819	0
2.4471	0.044743	-0.036512	0
2.0562	-0.01363	0.056921	0
1.3344	-0.091735	-0.024218	0
2.4607	0.047391	-0.066577	0
2.6675	0.13034	0.002285	0
2.6284	0.092986	-0.09046	0
2.6673	0.12425	0.077405	0
1.365	-0.088692	0.088845	0
0.76241	-0.14825	-0.025338	0
-0.040692	-0.23927	-0.042805	0
2.2739	0.23934	-0.042537	0
2.6536	0.10699	-0.057519	0
0.43864	-0.18172	-0.032539	0
0.75555	-0.14894	-0.089032	0
0.75687	-0.14881	0.088441	0
1.2963	-0.095525	-0.065135	0
0.84061	-0.14044	0.075234	0
2.6407	0.098911	-0.0075698	0
0.62283	-0.1624	-0.038073	0
0.75519	-0.14897	-0.052643	0
2.1149	-0.0062112	-0.032318	0
2.3571	0.028777	0.020456	0
0.043136	-0.228	-0.023247	0
2.3473	0.228	-0.023245	0
1.7959	-0.043938	-0.075579	0
2.6439	0.15474	-0.090658	0
1.0521	-0.11957	-0.0025779	0
1.9727	-0.023781	0.071505	0
2.6037	0.17205	0.058271	0
0.6226	-0.16243	-0.01692	0
1.7228	-0.051859	-0.089994	0
2.5798	0.075689	-0.078023	0
2.6626	0.14037	-0.0097481	0
2.6669	0.13318	-0.018935	0
2.5353	0.063789	0.038118	0
2.3556	0.02849	0.075609	0
1.0224	-0.12249	-0.03958	0
2.2666	0.014647	0.076926	0
2.6254	0.16371	-0.016289	0
2.325	0.023615	0.058099	0
2.4486	0.045	0.030115	0
2.286	0.017571	-0.016579	0
1.9023	-0.031996	-0.048086	0
0.89991	-0.13456	0.0008692	0
2.6128	0.086728	-0.060046	0
2.4196	0.039581	0.05316	0
1.9461	-0.026907	0.019015	0
1.9098	-0.031121	0.010064	0
2.6148	0.087533	0.05936	0
2.611	0.085988	-0.039386	0
2.5162	0.19613	-0.064876	0
2.3687	0.0307	0.039749	0
2.6449	0.10137	0.019694	0
0.50809	-0.17434	0.057993	0
0.068943	-0.22469	-0.067878	0
0.068919	-0.22469	0.067878	0
0.76409	-0.14808	0.010552	0
1.7215	-0.051997	-0.051526	0
1.0368	-0.12107	-0.074092	0
1.4431	-0.080862	-0.074297	0
2.6574	0.14547	0.078027	0
2.0729	-0.011549	-0.048402	0
2.626	0.09194	-0.073882	0
1.2355	-0.10153	0.035195	0
0.34434	-0.19203	-0.064896	0
0.34738	-0.19169	0.06473	0
-0.051308	-0.24078	-0.011571	0
2.2641	0.24077	-0.0116	0
2.6651	0.13661	0.09197	0
0.24678	-0.20308	-0.090743	0
0.24678	-0.20308	0.090743	0
1.143	-0.11064	-0.056057	0
2.5821	0.17893	-0.039078	0
0.39982	-0.18593	0.048419	0
2.3204	0.022882	-0.078341	0
0.78089	-0.1464	0.055217	0
1.0682	-0.11799	0.014089	0
2.3681	0.22454	-0.061416	0
0.16671	-0.21254	-0.019599	0
2.436	0.21259	-0.019558	0
2.5929	0.079788	-0.0079235	0
