"f_1113-0"	"Points:0"	"Points:1"	"Points:2"
-2.0558	-0.46	0.1	0
-2.1343	-0.47	0.1	0
-2.2091	-0.48	0.1	0
-2.2801	-0.49	0.1	0
-2.3467	-0.5	0.09	0
-2.3467	-0.5	0.08	0
-2.3467	-0.5	0.07	0
-2.3469	-0.5	0.06	0
-2.3468	-0.5	0.05	0
-2.3469	-0.5	0.04	0
-2.3467	-0.5	0.03	0
-2.3467	-0.5	0.02	0
-2.3467	-0.5	0.01	0
-2.3468	-0.5	2.6559e-13	0
-2.3467	-0.5	-0.01	0
-2.3468	-0.5	-0.02	0
-2.3467	-0.5	-0.03	0
-2.3468	-0.5	-0.04	0
-2.3467	-0.5	-0.05	0
-2.3467	-0.5	-0.06	0
-2.3469	-0.5	-0.07	0
-2.3467	-0.5	-0.08	0
-2.3466	-0.5	-0.09	0
-0.16077	-0.25	0.09	0
-0.16095	-0.25	0.08	0
-0.16057	-0.25	0.07	0
-0.16071	-0.25	0.06	0
-0.1605	-0.25	0.05	0
-0.16081	-0.25	0.04	0
-0.16086	-0.25	0.03	0
-0.1608	-0.25	0.02	0
-0.16057	-0.25	0.01	0
-0.16085	-0.25	2.6559e-13	0
-0.1608	-0.25	-0.01	0
-0.16063	-0.25	-0.02	0
-0.16085	-0.25	-0.03	0
-0.16075	-0.25	-0.04	0
-0.1606	-0.25	-0.05	0
-0.16068	-0.25	-0.06	0
-0.16068	-0.25	-0.07	0
-0.16085	-0.25	-0.08	0
-0.1608	-0.25	-0.09	0
-2.2672	0.25	0.09	0
-2.267	0.25	0.08	0
-2.2673	0.25	0.07	0
-2.2673	0.25	0.06	0
-2.2673	0.25	0.05	0
-2.2671	0.25	0.04	0
-2.267	0.25	0.03	0
-2.2671	0.25	0.02	0
-2.2673	0.25	0.01	0
-2.2671	0.25	2.6559e-13	0
-2.2671	0.25	-0.01	0
-2.2674	0.25	-0.02	0
-2.267	0.25	-0.03	0
-2.2671	0.25	-0.04	0
-2.2673	0.25	-0.05	0
-2.2673	0.25	-0.06	0
-2.2674	0.25	-0.07	0
-2.267	0.25	-0.08	0
-2.2672	0.25	-0.09	0
-1.383	-0.385	-2.0817e-17	0
-0.77479	-0.32175	0.030076	0
-0.8547	-0.33021	-0.03499	0
-1.8605	-0.43669	0.036694	0
-1.846	-0.43503	-0.035604	0
-1.2386	-0.37003	0.049478	0
-1.3142	-0.37785	-0.049604	0
-0.52959	-0.29492	-0.0076492	0
-0.51297	-0.29305	-0.056948	0
-2.0427	-0.45837	-0.0012153	0
-0.49844	-0.29139	0.058605	0
-1.581	-0.40586	0.062681	0
-1.0057	-0.34598	-6.7803e-06	0
-2.0924	-0.46462	0.061002	0
-2.0877	-0.46401	-0.063219	0
-0.89877	-0.33483	0.063638	0
-1.7241	-0.42136	0.003541	0
-1.6383	-0.41201	-0.063567	0
-1.0169	-0.34714	-0.065353	0
-0.43924	-0.28458	0.024955	0
-1.5602	-0.40363	-0.029576	0
-1.5336	-0.4008	0.029124	0
-2.1224	-0.46845	0.030124	0
-2.1193	-0.46805	-0.030109	0
-1.1317	-0.35901	-0.026837	0
-1.835	-0.43377	0.070492	0
-0.74337	-0.31839	-0.07132	0
-0.38866	-0.27863	-0.031587	0
-1.0318	-0.34868	0.027717	0
-1.3552	-0.38211	0.072725	0
-1.8684	-0.4376	-0.073793	0
-0.75497	-0.31963	0.0025951	0
-1.4124	-0.38807	-0.073966	0
-1.2793	-0.37424	0.023501	0
-0.61739	-0.30472	-0.031175	0
-0.68526	-0.31213	0.074854	0
-0.36065	-0.27528	-0.073361	0
-1.1139	-0.35717	0.075386	0
-0.35168	-0.27422	0.07514	0
-0.35653	-0.27479	0.004924	0
-1.8712	-0.43792	-0.014188	0
-0.69705	-0.31341	0.049858	0
-0.33974	-0.27277	0.045439	0
-1.3507	-0.38164	-0.022746	0
-1.1885	-0.36486	-0.078753	0
-1.8965	-0.44086	0.014626	0
-2.1897	-0.47737	0.010852	0
-0.559	-0.29823	-0.078284	0
-0.3354	-0.27225	-0.051342	0
-2.1957	-0.47818	0.078117	0
-2.1963	-0.47827	-0.078241	0
-2.1945	-0.47797	-0.011227	0
-0.59466	-0.30221	0.019628	0
-0.72363	-0.31627	-0.049725	0
-1.4397	-0.39092	0.047146	0
-2.197	-0.47834	0.047721	0
-2.1998	-0.47875	-0.048669	0
-1.6936	-0.41802	0.039271	0
-1.6683	-0.41526	0.080487	0
-1.0345	-0.34897	-0.045621	0
-0.86335	-0.33113	-0.015208	0
-1.1755	-0.36352	-0.0053262	0
-1.5155	-0.39888	-0.047258	0
-1.5644	-0.40408	-0.0074599	0
-1.9919	-0.45215	0.07884	0
-0.91174	-0.33619	0.041007	0
-1.6979	-0.41848	-0.046997	0
-1.7649	-0.42589	0.025674	0
-0.60743	-0.30363	0.037827	0
-2.013	-0.45471	0.04495	0
-2.0097	-0.4543	-0.045729	0
-0.90437	-0.33543	-0.080225	0
-1.9958	-0.45263	-0.080643	0
-0.49908	-0.29149	0.082065	0
-0.89451	-0.33439	0.015223	0
-0.29752	-0.2676	-0.014953	0
-1.6928	-0.41793	-0.08286	0
-1.7139	-0.42024	-0.027206	0
-0.8494	-0.32966	0.080904	0
-1.0493	-0.3505	0.054274	0
-0.68771	-0.3124	-0.013656	0
-1.8421	-0.43458	-0.052184	0
-1.5126	-0.39858	0.08125	0
-0.88997	-0.33392	-0.051634	0
-1.569	-0.40457	0.01083	0
-1.1232	-0.35813	0.012641	0
-2.0111	-0.45447	-0.017407	0
-1.18	-0.36399	-0.060587	0
-1.8068	-0.43058	0.052722	0
-0.29527	-0.26733	0.019452	0
-1.5475	-0.40228	-0.08281	0
-1.9737	-0.44997	0.02797	0
-0.29035	-0.2667	0.060894	0
-1.9412	-0.44609	0.059164	0
-2.2377	-0.48397	0.025503	0
-1.419	-0.38875	0.016778	0
-0.48297	-0.28962	0.0074536	0
-2.2378	-0.48398	-0.026816	0
-2.0546	-0.45985	0.015275	0
-0.50059	-0.29164	-0.040587	0
-1.0467	-0.35022	-0.083661	0
-1.0246	-0.34794	-0.015152	0
-1.1785	-0.36384	-0.043002	0
-1.2377	-0.36995	0.082644	0
-2.2378	-0.48397	0.063235	0
-2.2375	-0.48392	-0.063254	0
-1.2116	-0.36725	0.065106	0
-0.50089	-0.29167	-0.02264	0
-0.99694	-0.34507	0.085223	0
-1.415	-0.38834	-0.037443	0
-1.1713	-0.36309	0.034134	0
-0.68303	-0.31189	-0.084757	0
-1.9547	-0.4477	-0.061303	0
-0.27727	-0.26508	-0.037945	0
-1.844	-0.4348	0.085228	0
-0.46517	-0.28757	0.044061	0
-0.27175	-0.26438	-0.085617	0
-1.7147	-0.42034	0.064198	0
-0.96866	-0.34213	-0.027903	0
-1.3939	-0.38614	0.03024	0
-0.4422	-0.28493	-0.085595	0
-0.26559	-0.2636	-0.064511	0
-2.0994	-0.4655	0.085833	0
-1.4441	-0.39139	0.062276	0
-1.3179	-0.37824	-0.085196	0
-1.2688	-0.37316	0.0087693	0
-1.4259	-0.38947	-0.059302	0
-0.63638	-0.3068	-0.062137	0
-1.9748	-0.45011	-0.03121	0
-1.917	-0.44324	0.00040501	0
-0.26793	-0.2639	0.086102	0
-0.26774	-0.26387	0.033787	0
-1.6938	-0.41804	-0.010896	0
-0.62339	-0.30538	0.0018552	0
-1.8512	-0.43562	-0.085527	0
-0.76831	-0.32106	0.064793	0
-1.371	-0.38375	0.086496	0
-0.7415	-0.31819	-0.028349	0
-0.41127	-0.2813	-0.0073808	0
-1.306	-0.377	-0.06502	0
-1.4395	-0.3909	-0.012998	0
-0.6206	-0.30507	0.062534	0
-0.89635	-0.33458	0.029381	0
-0.60621	-0.30349	0.086564	0
-1.5456	-0.40208	0.046941	0
-1.7739	-0.4269	-0.065691	0
-0.87431	-0.33227	-0.06941	0
-0.73112	-0.31708	0.012824	0
-0.46367	-0.28741	-0.067331	0
-2.2591	-0.48697	-0.00021165	0
-0.89595	-0.33454	-0.00067054	0
-2.1163	-0.46768	-0.08667	0
-1.3214	-0.3786	0.056929	0
-0.40609	-0.2807	0.087655	0
-2.2588	-0.48693	0.038342	0
-1.2744	-0.37374	-0.0334	0
-1.5325	-0.40069	-0.07031	0
-0.25996	-0.2629	-0.0059158	0
-0.37713	-0.27727	0.06431	0
-2.1341	-0.46997	-0.0012053	0
-0.582	-0.3008	0.04826	0
-1.066	-0.35222	0.04218	0
-0.79494	-0.3239	-0.086846	0
-1.0272	-0.34821	0.066221	0
-0.76289	-0.32048	0.042907	0
-2.2546	-0.48636	0.087855	0
-2.2564	-0.48661	-0.087979	0
-2.2611	-0.48726	-0.039155	0
-2.1137	-0.46732	0.043009	0
-2.0877	-0.46401	-0.051353	0
-0.26318	-0.26331	-0.026482	0
-1.2319	-0.36934	-0.019383	0
-0.59846	-0.30262	-0.047567	0
-1.4416	-0.39112	-0.087381	0
-0.7397	-0.318	0.087562	0
-1.0898	-0.35468	0.08809	0
-1.0075	-0.34616	0.013487	0
-1.3176	-0.37821	-0.010688	0
-1.9404	-0.446	0.048815	0
-1.2662	-0.37288	0.039196	0
-2.1175	-0.4678	-0.017818	0
-0.25141	-0.26184	0.073833	0
-0.82843	-0.32744	0.053381	0
-0.2526	-0.26197	0.0093266	0
-1.8479	-0.43526	0.02519	0
-1.7926	-0.42899	0.012902	0
-2.105	-0.46623	-0.072891	0
-1.6304	-0.41116	0.030349	0
-0.38629	-0.27836	-0.065404	0
-1.8541	-0.43596	-0.024074	0
-1.8159	-0.4316	-0.0029044	0
-0.42984	-0.2835	-0.049542	0
-1.6075	-0.40869	-0.040101	0
-0.6541	-0.30874	0.0275	0
-1.5681	-0.40447	0.072792	0
-2.2791	-0.48987	0.014283	0
-1.9138	-0.44286	-0.047017	0
-1.7585	-0.42517	0.089939	0
-1.5923	-0.40706	0.088391	0
-0.76694	-0.32091	-0.058464	0
-0.38081	-0.27771	0.015962	0
-2.1133	-0.46729	0.073172	0
-0.34598	-0.27352	0.034696	0
-1.4886	-0.39605	0.0017678	0
-0.26453	-0.2635	0.049936	0
-0.51829	-0.29365	0.025084	0
-0.93378	-0.3385	0.07306	0
-1.7577	-0.4251	0.03475	0
-1.0637	-0.35198	-0.0547	0
-1.9296	-0.44471	-0.090196	0
-0.41871	-0.28218	-0.022791	0
-1.1209	-0.35789	0.0015923	0
-1.9966	-0.45273	0.010407	0
-1.1898	-0.365	-0.089474	0
-1.6235	-0.4104	-0.055004	0
-2.2955	-0.49227	0.074772	0
-2.2952	-0.49221	-0.074799	0
-0.53731	-0.29581	0.068276	0
-0.58254	-0.30088	-0.016505	0
-2.2793	-0.48987	-0.014643	0
-1.4466	-0.39164	-0.027955	0
-0.76333	-0.32053	-0.038375	0
-1.7676	-0.42619	-0.034816	0
-1.6583	-0.41417	0.01312	0
-2.1658	-0.47415	0.061277	0
-2.1648	-0.47401	-0.057351	0
-1.6652	-0.41493	0.054067	0
-1.6184	-0.40986	-0.015368	0
-1.1216	-0.35796	-0.069817	0
-0.67862	-0.31141	0.040845	0
-1.9256	-0.44425	0.089373	0
-1.7145	-0.42031	-0.055083	0
-2.2742	-0.48913	0.053249	0
-2.2829	-0.49041	-0.054632	0
-0.24258	-0.26072	-0.054947	0
-0.52626	-0.29456	-0.088898	0
-1.9959	-0.45264	0.068656	0
-2.1816	-0.47625	0.08904	0
-1.6387	-0.41206	-0.089965	0
-1.6161	-0.40961	-0.074015	0
-0.95136	-0.34033	-0.044347	0
-2.169	-0.47457	0.020358	0
-0.35384	-0.27448	-0.089879	0
-0.77604	-0.32189	-0.0082888	0
-0.42215	-0.28259	0.052967	0
-2.1842	-0.47659	-0.038697	0
-1.5316	-0.4006	-0.058854	0
-0.2367	-0.25996	-0.074434	0
-1.1422	-0.36009	-0.016999	0
-0.91337	-0.33637	0.053225	0
-0.89803	-0.33476	-0.024913	0
-1.6229	-0.41035	0.0018871	0
-0.6469	-0.30796	-0.073374	0
-1.9562	-0.44786	-0.071041	0
-0.43988	-0.28467	0.073135	0
-1.9821	-0.45096	-0.0066614	0
-1.7658	-0.42599	0.077829	0
-0.35278	-0.27435	-0.041288	0
-1.9307	-0.44485	-0.021036	0
-1.1284	-0.35867	0.024139	0
-1.6504	-0.41332	-0.031499	0
-1.4914	-0.39634	0.038981	0
-1.4489	-0.39188	0.072415	0
-0.89796	-0.33476	0.090345	0
-1.115	-0.35728	0.06284	0
-2.1902	-0.47741	0.037751	0
-1.7604	-0.42538	-0.090521	0
-1.5941	-0.40725	0.02112	0
-0.96632	-0.34189	-0.089469	0
-1.7825	-0.42785	-0.043241	0
-0.99041	-0.34439	-0.075832	0
-2.0641	-0.46104	0.052544	0
-2.0947	-0.4649	-0.040908	0
-1.7761	-0.42713	-0.015578	0
-0.554	-0.29769	-0.067495	0
-2.0463	-0.4588	0.035285	0
-1.9441	-0.44642	0.038093	0
-1.1037	-0.35612	-0.036696	0
-0.95014	-0.3402	-0.0090624	0
-1.9036	-0.44167	0.077538	0
-2.0297	-0.45675	0.089557	0
-0.49237	-0.29072	0.034426	0
-0.97844	-0.34315	-0.053581	0
-0.53714	-0.29578	0.09208	0
-1.4147	-0.3883	-0.048324	0
-1.5036	-0.39763	-0.036484	0
-2.023	-0.45595	-0.055571	0
-0.65938	-0.30932	-0.041745	0
-0.77186	-0.32144	0.073372	0
-2.0696	-0.46173	-0.009386	0
-2.1838	-0.47655	-0.089145	0
-1.521	-0.39947	-0.018044	0
-1.2852	-0.37485	-0.0021699	0
-0.97556	-0.34285	0.0365	0
-1.3039	-0.37679	-0.075525	0
-1.1947	-0.3655	0.074408	0
-0.80546	-0.32501	-0.049016	0
-1.0745	-0.3531	-0.0072963	0
-0.68964	-0.31261	-0.0039331	0
-0.75874	-0.32004	-0.019385	0
-0.22961	-0.25904	0.025904	0
-1.2267	-0.36881	-0.051121	0
-0.81092	-0.32559	-0.076712	0
-0.22171	-0.25803	-0.01524	0
-1.3306	-0.37955	0.046948	0
-0.81098	-0.32559	0.010312	0
-0.81163	-0.32567	0.020724	0
-1.8601	-0.43665	0.060923	0
-2.1672	-0.47432	-0.069499	0
-2.1736	-0.47519	0.070664	0
-2.0362	-0.45756	-0.090348	0
-1.5099	-0.3983	0.019076	0
-1.4628	-0.39333	0.090052	0
-1.852	-0.43572	0.0075542	0
-1.1309	-0.35892	0.048403	0
-2.0451	-0.45867	-0.026676	0
-0.59722	-0.3025	0.077037	0
-1.7904	-0.42873	0.041153	0
-0.94961	-0.34014	0.0068156	0
-2.1274	-0.4691	0.010156	0
-1.7863	-0.42827	-0.07914	0
-0.96152	-0.34139	0.022531	0
-0.53791	-0.29587	-0.031257	0
-0.33357	-0.27202	0.091443	0
-0.4246	-0.28288	0.0011135	0
-0.48416	-0.28978	0.015754	0
-1.8617	-0.43681	-0.063674	0
-1.5018	-0.39744	0.05626	0
-0.62237	-0.30527	-0.091675	0
-0.34279	-0.27314	-0.023782	0
-0.2232	-0.25821	-0.044898	0
-0.22536	-0.25849	0.065048	0
-1.2951	-0.37587	0.090819	0
-2.0402	-0.45806	-0.07155	0
-2.046	-0.45878	0.024765	0
-1.5875	-0.40655	0.038735	0
-0.33944	-0.27274	-0.0049927	0
-2.1843	-0.47662	-0.021374	0
-1.3211	-0.37857	0.014561	0
-1.9164	-0.44317	0.068263	0
-1.2299	-0.36914	-0.067847	0
-1.218	-0.36791	0.016363	0
-1.1792	-0.3639	0.091179	0
-1.9725	-0.44981	0.017538	0
-0.66341	-0.30976	-0.023856	0
-0.46681	-0.28778	-0.01362	0
-1.9197	-0.44357	-0.080101	0
-1.8967	-0.44087	0.029928	0
-0.5623	-0.2986	0.0093555	0
-0.65084	-0.30839	0.010719	0
-0.60825	-0.30371	-0.0071365	0
-1.1015	-0.35589	-0.091749	0
-0.92831	-0.33793	-0.061675	0
-0.8799	-0.33286	-0.091471	0
-0.9854	-0.34387	0.045533	0
-1.4427	-0.39123	0.024861	0
-0.22578	-0.25853	0.041481	0
-1.6644	-0.41482	0.071225	0
-1.1938	-0.36541	-0.034231	0
-1.0198	-0.34744	0.076075	0
-1.6686	-0.41529	0.092142	0
-0.81289	-0.3258	0.09125	0
-0.36335	-0.27561	0.025763	0
-1.5684	-0.40452	-0.091593	0
-1.5107	-0.39839	0.065835	0
-1.178	-0.36378	0.056343	0
-1.7198	-0.42089	0.048634	0
-1.113	-0.35707	-0.047249	0
-1.9979	-0.45289	0.053476	0
-0.84564	-0.32926	0.069958	0
-0.83561	-0.3282	0.036213	0
-2.2918	-0.49172	-0.024017	0
-1.0476	-0.35032	-0.025502	0
-2.2954	-0.49228	0.045412	0
-1.2592	-0.37217	-0.042363	0
-2.2881	-0.49119	0.030601	0
-1.711	-0.41992	-0.071723	0
-1.9342	-0.44525	-0.038563	0
-0.47917	-0.28919	-0.078071	0
-0.57693	-0.30024	-0.039368	0
-1.4739	-0.39451	-0.078871	0
-1.4863	-0.39581	0.010607	0
-2.2953	-0.49227	0.0062087	0
-0.21907	-0.25767	0.016937	0
-0.33812	-0.27257	0.054709	0
-1.2002	-0.36608	0.0046806	0
-1.2978	-0.37615	0.065068	0
-0.21342	-0.25694	-0.034054	0
-0.43543	-0.28413	-0.058804	0
-0.72118	-0.31601	-0.093038	0
-1.3724	-0.38389	-0.092222	0
-1.4037	-0.38716	0.0079701	0
-2.2963	-0.49238	0.065142	0
-2.2953	-0.49222	-0.065334	0
-0.42597	-0.28303	-0.038507	0
-1.0568	-0.35127	0.020028	0
-1.2765	-0.37395	-0.09192	0
-0.52575	-0.2945	0.0012238	0
-1.2686	-0.37314	-0.058475	0
-2.2938	-0.49204	-0.0067947	0
-1.9169	-0.44323	-0.029277	0
-1.3625	-0.38287	0.023441	0
-1.317	-0.37814	0.080654	0
-2.1293	-0.46937	-0.0099091	0
-0.30584	-0.26862	0.068787	0
-0.31932	-0.27027	0.011451	0
-0.22437	-0.25836	-0.09164	0
-2.0625	-0.46084	0.079232	0
-1.1131	-0.35708	-0.078297	0
-1.7864	-0.42829	0.062175	0
-2.2979	-0.49264	-0.045995	0
-0.95856	-0.34108	-0.019623	0
-0.69426	-0.31311	0.059462	0
-2.1429	-0.47112	0.053633	0
-2.0288	-0.45664	-0.03628	0
-0.81917	-0.32646	-0.027214	0
-1.4578	-0.39281	-0.067273	0
-1.0041	-0.34581	0.093191	0
-2.1856	-0.47682	0.029014	0
-2.2918	-0.49172	0.022469	0
-1.1475	-0.36064	0.082228	0
-0.40255	-0.28028	0.040952	0
-0.46162	-0.28717	-0.031228	0
-1.908	-0.4422	-0.055197	0
-0.22198	-0.25804	0.091956	0
-1.3995	-0.38672	0.055091	0
-1.2451	-0.37071	0.030951	0
-0.69665	-0.31336	-0.057901	0
-2.1994	-0.47866	0.0011184	0
-2.188	-0.47714	-0.030007	0
-1.4209	-0.38895	0.080113	0
-0.58002	-0.30058	-0.025087	0
-0.5304	-0.29503	-0.048517	0
-1.3871	-0.38542	0.037821	0
-0.45449	-0.28635	0.063459	0
-1.7386	-0.42297	-0.0050812	0
-0.7367	-0.31768	-0.078932	0
-2.1468	-0.47165	-0.047396	0
-1.3553	-0.38211	-0.031068	0
-0.50809	-0.2925	0.050542	0
-0.53066	-0.29504	0.043023	0
-0.93188	-0.3383	-0.03567	0
-2.2254	-0.48224	0.017411	0
-0.58508	-0.30114	-0.056322	0
-1.4799	-0.39514	-0.0066127	0
-0.21761	-0.25748	0.056943	0
-1.0921	-0.35491	0.034178	0
-0.2857	-0.26612	-0.046084	0
-1.845	-0.43492	0.093281	0
-0.60919	-0.30381	-0.083643	0
-0.30643	-0.26869	-0.078508	0
-1.2837	-0.37469	-0.025247	0
-2.2973	-0.49254	-0.033062	0
-1.054	-0.35098	0.0065463	0
-1.3433	-0.38087	-0.041586	0
-2.0561	-0.46003	0.0077019	0
-0.37814	-0.27738	-0.081031	0
-0.46529	-0.28759	0.09236	0
-0.68838	-0.31246	-0.033214	0
-1.7572	-0.42504	0.069367	0
-1.1727	-0.36324	0.041891	0
-2.2228	-0.48191	-0.055113	0
-2.2112	-0.48029	0.056029	0
-0.67899	-0.31145	0.092145	0
-0.2211	-0.25794	0.080796	0
-2.0975	-0.46525	0.093461	0
-1.3878	-0.3855	-0.082015	0
-0.67965	-0.31153	0.08322	0
-0.44236	-0.28495	-0.093581	0
-1.3801	-0.3847	-0.06662	0
-1.2494	-0.37115	-0.084107	0
-1.6857	-0.41716	-0.018465	0
-0.20861	-0.25631	-0.064942	0
-0.94276	-0.33943	-0.070499	0
